map,game_mode,environment,mode,team_a_win,team_a_brawler1,team_a_brawler2,team_a_brawler3,team_b_brawler1,team_b_brawler2,team_b_brawler3,team_a_brawler1_class,team_a_brawler2_class,team_a_brawler3_class,team_b_brawler1_class,team_b_brawler2_class,team_b_brawler3_class,team_a_brawler1_rarity,team_a_brawler2_rarity,team_a_brawler3_rarity,team_b_brawler1_rarity,team_b_brawler2_rarity,team_b_brawler3_rarity
20,9,13,6,0,54,60,66,38,89,16,1,4,1,2,7,5,2,1,3,3,6,3
20,9,13,6,1,38,89,16,41,79,17,2,7,5,5,4,3,3,6,3,3,1,5
20,9,13,6,1,38,89,16,34,7,69,2,7,5,1,4,1,3,6,3,3,1,3
25,3,2,2,1,68,9,55,36,80,13,1,6,1,6,5,6,3,1,2,1,4,4
25,3,2,2,1,13,36,80,9,26,36,6,6,5,6,6,6,4,1,4,1,5,1
25,3,2,2,0,23,13,17,80,13,36,3,6,3,5,6,6,4,4,5,4,4,1
25,3,2,2,0,89,9,89,36,80,13,3,6,7,6,5,6,2,1,6,1,4,4
25,3,2,2,0,9,63,69,80,13,36,6,7,1,5,6,6,1,1,3,4,4,1
25,3,2,2,0,59,82,9,36,80,13,4,3,6,6,5,6,1,5,1,1,4,4
25,3,2,2,1,79,13,36,9,82,19,5,6,6,6,3,3,4,4,1,1,5,2
25,3,2,2,1,36,80,13,69,9,82,6,5,6,1,6,3,1,4,4,3,1,5
25,3,2,2,0,15,82,9,80,13,36,1,3,6,5,6,6,3,5,1,4,4,1
25,3,2,2,0,9,23,13,36,80,13,6,3,6,6,5,6,1,4,4,1,4,4
25,3,2,2,1,36,80,13,69,82,9,6,5,6,1,3,6,1,4,4,3,5,1
25,3,2,2,0,9,19,23,80,36,13,6,3,3,5,6,6,1,2,4,4,1,4
25,3,2,2,1,79,13,36,89,82,9,5,6,6,7,3,6,4,4,1,6,5,1
25,3,2,2,0,29,23,15,36,80,13,0,3,1,6,5,6,5,4,3,1,4,4
25,3,2,2,1,36,80,13,69,82,24,6,5,6,1,3,1,1,4,4,3,5,2
25,3,2,2,0,13,82,9,36,80,90,6,3,6,6,5,3,4,5,1,1,4,2
25,3,2,2,0,68,19,9,36,80,74,1,3,6,6,5,2,3,2,1,1,4,3
25,3,2,2,0,9,36,25,36,80,74,6,6,1,6,5,2,1,1,2,1,4,3
25,3,2,2,0,15,13,66,36,80,74,1,6,1,6,5,2,3,4,3,1,4,3
25,3,2,2,0,68,34,29,36,74,80,1,1,0,6,2,5,3,3,5,1,3,4
25,3,2,2,0,46,82,80,74,36,80,6,3,5,2,6,5,5,5,4,3,1,4
25,3,2,2,1,36,80,74,13,9,25,6,5,2,6,6,1,1,4,3,4,1,2
25,3,2,2,1,79,74,36,95,14,69,5,2,6,3,6,1,4,3,1,3,3,3
25,3,2,2,0,66,23,72,80,74,36,7,3,3,5,2,6,3,4,4,4,3,1
11,6,6,3,1,25,95,32,7,13,82,1,3,2,4,6,3,2,3,1,1,4,5
11,6,6,3,1,7,13,82,25,9,10,4,6,3,1,6,2,1,4,5,2,1,1
11,6,6,3,1,7,13,82,72,89,56,4,6,3,3,7,1,1,4,5,4,6,3
11,6,6,3,0,1,55,40,7,13,82,7,1,7,4,6,3,3,2,3,1,4,5
11,6,6,3,1,81,13,77,23,46,89,3,6,0,3,6,7,5,4,5,4,5,6
22,3,5,2,1,25,89,82,13,25,6,1,7,3,6,1,4,2,6,5,4,2,1
28,6,12,3,1,25,89,44,89,32,56,1,7,5,7,2,1,2,6,5,6,1,3
28,6,12,3,0,9,89,19,25,89,44,6,7,3,1,7,5,1,6,2,2,6,5
28,6,12,3,0,89,89,25,89,25,44,3,7,1,7,1,5,2,6,2,6,2,5
28,6,12,3,0,32,25,19,25,89,16,2,1,3,1,7,5,1,2,2,2,6,3
28,6,12,3,0,34,44,9,25,89,16,1,5,6,1,7,5,3,5,1,2,6,3
28,6,12,3,0,88,24,9,25,89,16,7,1,6,1,7,5,6,2,1,2,6,3
28,6,12,3,0,13,21,54,25,89,16,6,3,0,1,7,5,4,3,1,2,6,3
28,6,12,3,0,25,89,16,89,72,9,1,7,5,7,3,6,2,6,3,6,4,1
28,6,12,3,0,89,94,86,89,25,16,3,3,2,7,1,5,2,2,2,6,2,3
28,6,12,3,1,25,89,16,1,48,13,1,7,5,7,4,6,2,6,3,3,3,4
28,6,12,3,0,25,89,16,90,56,55,1,7,5,3,1,1,2,6,3,2,3,2
28,6,12,3,1,88,13,49,88,89,16,7,6,2,3,7,5,6,4,5,0,6,3
28,6,12,3,0,9,10,84,9,89,16,6,2,5,6,7,5,1,1,3,1,6,3
28,6,12,3,0,19,89,4,9,89,16,3,7,6,6,7,5,2,6,1,1,6,3
28,6,12,3,1,17,25,89,89,9,16,3,1,7,7,6,5,5,2,6,6,1,3
28,6,12,3,1,9,89,16,66,9,48,6,7,5,1,6,4,1,6,3,3,1,3
28,6,12,3,1,9,16,89,69,9,14,6,5,7,1,6,6,1,3,6,3,1,3
28,6,12,3,1,88,16,9,94,9,48,7,5,6,3,6,4,6,3,1,2,1,3
28,6,12,3,1,9,89,16,30,89,25,6,7,5,1,7,1,1,6,3,1,6,2
20,9,13,6,0,79,66,55,53,16,26,5,1,1,5,5,6,4,3,2,2,3,5
20,9,13,6,0,14,34,55,53,26,16,6,1,1,5,6,5,3,3,2,2,5,3
20,9,13,6,0,9,27,41,53,26,16,6,5,5,5,6,5,1,3,3,2,5,3
20,9,13,6,0,54,96,89,53,26,16,1,0,7,5,6,5,2,5,6,2,5,3
20,9,13,6,1,88,32,10,16,53,26,7,2,2,5,5,6,6,1,1,3,2,5
20,9,13,6,1,26,16,53,27,82,14,6,5,5,5,3,6,5,3,2,3,5,3
20,9,13,6,0,24,82,77,26,53,16,1,3,0,6,5,5,2,5,5,5,2,3
20,9,13,6,0,81,89,9,16,53,26,3,7,6,5,5,6,5,6,1,3,2,5
20,9,13,6,0,16,25,0,26,16,53,5,1,3,6,5,5,3,2,5,5,3,2
20,9,13,6,1,53,16,26,55,43,71,5,5,6,1,0,4,2,3,5,2,1,1
20,9,13,6,0,81,17,69,53,16,26,3,3,1,5,5,6,5,5,3,2,3,5
20,9,13,6,0,26,16,53,55,63,53,6,5,5,1,7,5,5,3,2,2,1,2
20,9,13,6,1,26,53,16,24,61,9,6,5,5,1,4,6,5,2,3,2,1,1
20,9,13,6,0,81,11,90,16,53,26,3,4,3,5,5,6,5,1,2,3,2,5
20,9,13,6,0,43,41,16,26,16,53,0,5,5,6,5,5,1,3,3,5,3,2
20,9,13,6,0,10,53,26,26,53,16,2,5,6,6,5,5,1,2,5,5,2,3
20,9,13,6,1,16,26,53,3,32,60,5,6,5,4,2,4,3,5,2,1,1,1
20,9,13,6,0,53,26,16,16,44,40,5,6,5,5,5,7,2,5,3,3,5,3
20,9,13,6,0,70,92,89,53,26,16,4,2,7,5,6,5,1,3,6,2,5,3
20,9,13,6,0,55,89,12,26,16,53,1,7,4,6,5,5,3,6,4,5,3,2
20,9,13,6,0,16,47,35,26,16,53,5,7,7,6,5,5,3,3,3,5,3,2
20,9,13,6,1,53,16,26,53,82,25,5,5,6,5,3,1,2,3,5,2,5,2
20,9,13,6,1,53,26,16,41,17,16,5,6,5,5,3,5,2,5,3,3,5,3
20,9,13,6,1,53,16,26,7,90,89,5,5,6,4,3,7,2,3,5,1,2,6
20,9,13,6,0,81,6,56,53,16,26,3,4,1,5,5,6,5,1,3,2,3,5
25,3,2,2,1,71,13,9,31,23,94,3,6,6,6,3,3,4,4,1,4,4,2
25,3,2,2,1,31,94,23,34,89,94,6,3,3,1,7,3,4,2,4,3,6,2
25,3,2,2,1,31,94,23,9,60,13,6,3,3,6,4,6,4,2,4,1,1,4
25,3,2,2,1,23,82,9,94,23,34,3,3,6,3,3,1,4,5,1,2,4,3
25,3,2,2,1,9,69,40,23,31,16,6,1,7,3,6,5,1,3,3,4,4,3
25,3,2,2,1,31,69,22,23,31,16,6,1,3,3,6,5,4,3,1,4,4,3
8,8,15,5,1,57,69,89,94,92,87,2,1,7,3,2,1,3,3,6,2,3,1
6,9,12,6,0,60,79,16,7,55,79,4,4,5,4,1,4,1,1,3,1,2,1
8,8,15,5,0,37,89,13,90,69,89,2,7,6,3,1,7,1,6,4,2,3,6
12,3,16,2,1,81,23,62,25,82,32,3,3,5,1,3,2,5,4,3,2,5,1
6,9,12,6,1,78,12,69,16,96,12,4,4,1,5,0,4,1,4,3,3,5,4
8,8,15,5,0,88,69,32,90,89,25,7,1,2,3,7,1,6,3,1,2,6,2
17,4,8,2,0,32,89,69,89,95,25,2,7,1,7,3,1,1,6,3,6,3,2
17,4,8,2,0,93,55,27,95,9,25,3,1,5,3,6,1,2,2,3,3,1,2
17,4,8,2,0,13,9,96,95,89,9,6,6,0,3,7,6,4,1,5,3,6,1
17,4,8,2,0,89,89,26,95,9,89,3,7,6,3,6,7,2,6,5,3,1,6
17,4,8,2,1,9,95,25,55,78,15,6,3,1,1,7,1,1,3,2,2,2,3
17,4,8,2,1,94,25,89,96,9,32,3,1,7,0,6,2,3,2,6,5,1,1
17,4,8,2,0,34,39,34,95,25,9,1,7,1,3,1,6,3,3,3,3,2,1
17,4,8,2,1,94,9,25,65,69,40,3,6,1,1,1,7,3,1,2,3,3,3
17,4,8,2,0,52,69,30,95,9,89,1,1,1,3,6,7,2,3,1,3,1,6
17,4,8,2,0,25,36,30,95,25,89,1,6,1,3,1,7,2,1,1,3,2,6
17,4,8,2,0,95,96,96,95,89,25,0,0,0,3,7,1,5,5,5,3,6,2
17,4,8,2,0,91,96,52,95,89,9,2,0,1,3,7,6,3,5,2,3,6,1
17,4,8,2,1,94,9,89,25,94,30,3,6,7,1,3,1,3,1,6,2,2,1
17,4,8,2,0,89,42,61,95,9,89,3,2,4,3,6,7,2,1,1,3,1,6
17,4,8,2,0,9,86,32,95,25,89,6,2,2,3,1,7,1,2,1,3,2,6
17,4,8,2,1,9,95,89,26,74,82,6,3,7,6,2,3,1,3,6,5,3,5
17,4,8,2,1,9,89,25,22,26,21,6,7,1,3,6,3,1,6,2,1,5,3
17,4,8,2,0,30,30,23,95,9,89,1,1,3,3,6,7,1,1,4,3,1,6
17,4,8,2,1,94,9,89,95,25,13,3,6,7,3,1,6,3,1,6,3,2,4
17,4,8,2,1,9,89,25,69,89,65,6,7,1,1,7,1,1,6,2,3,6,3
17,4,8,2,1,9,95,89,52,25,34,6,3,7,1,1,1,1,3,6,2,2,3
17,4,8,2,1,32,9,89,96,25,10,2,6,7,0,1,2,1,1,6,5,2,1
17,4,8,2,0,36,46,88,32,89,9,6,6,3,2,7,6,1,5,0,1,6,1
17,4,8,2,0,60,96,88,32,89,25,4,0,3,2,7,1,1,5,0,1,6,2
17,4,8,2,1,32,9,89,69,82,9,2,6,7,1,3,6,1,1,6,3,5,1
27,13,7,8,0,12,69,82,71,0,43,4,1,3,4,3,0,4,3,5,1,5,1
27,13,7,8,1,68,43,71,61,12,96,1,0,4,4,4,0,3,1,1,1,4,5
27,13,7,8,1,70,0,43,25,23,13,4,3,0,1,3,6,1,5,1,2,4,4
27,13,7,8,1,70,0,43,61,34,82,4,3,0,4,1,3,1,5,1,1,3,5
27,13,7,8,1,70,0,69,43,96,61,4,3,1,0,0,4,1,5,3,1,5,1
27,13,7,8,1,70,0,43,56,48,96,4,3,0,1,4,0,1,5,1,3,3,5
27,13,7,8,0,60,43,92,43,69,71,4,0,2,0,1,4,1,1,3,1,3,1
27,13,7,8,0,9,69,43,27,61,71,6,1,0,5,4,4,1,3,1,3,1,1
20,9,13,6,0,6,26,78,38,96,89,4,6,7,2,0,7,1,5,2,3,5,6
20,9,13,6,1,9,53,31,6,78,26,6,5,6,4,7,6,1,2,4,1,2,5
20,9,13,6,1,6,26,78,16,93,52,4,6,7,5,1,1,1,5,2,3,1,2
25,3,2,2,0,25,10,32,13,89,55,1,2,2,6,7,1,2,1,1,4,6,2
25,3,2,2,1,13,89,55,64,10,95,6,7,1,6,2,3,4,6,2,2,1,3
25,3,2,2,0,37,89,85,9,13,15,2,7,1,6,6,1,1,6,1,1,4,3
25,3,2,2,0,88,88,9,85,37,89,7,3,6,1,2,7,6,0,1,1,1,6
25,3,2,2,1,37,89,85,49,36,82,2,7,1,2,6,3,1,6,1,5,1,5
11,6,6,3,1,27,17,89,94,86,44,5,3,7,3,2,5,3,5,6,2,2,5
16,8,9,5,0,93,32,73,89,9,25,3,2,7,7,6,1,2,1,3,6,1,2
16,8,9,5,1,72,94,32,9,35,69,7,3,2,6,7,1,3,2,1,1,3,3
16,8,9,5,1,68,89,13,94,32,73,1,7,6,3,2,7,3,6,4,2,1,3
16,8,9,5,0,2,10,77,32,73,94,2,2,0,2,7,3,2,1,5,1,3,2
16,8,9,5,0,32,9,96,94,32,73,2,6,0,3,2,7,1,1,5,2,1,3
16,8,9,5,0,15,9,89,32,94,73,1,6,7,2,3,7,3,1,6,1,2,3
16,8,9,5,1,93,32,73,89,96,9,3,2,7,7,0,6,2,1,3,6,5,1
20,9,13,6,1,88,93,41,99,67,44,7,1,5,7,7,5,6,1,3,3,3,5
20,9,13,6,1,73,55,44,44,14,67,2,1,5,5,6,7,3,2,5,5,3,3
20,9,13,6,1,14,44,67,6,69,44,6,5,7,4,1,5,3,5,3,1,3,5
27,13,7,8,1,27,61,9,43,61,27,5,4,6,0,4,5,3,1,1,1,1,3
27,13,7,8,1,43,61,0,61,96,71,0,4,3,4,0,4,1,1,5,1,5,1
27,13,7,8,0,70,69,61,43,71,61,4,1,4,0,4,4,1,3,1,1,1,1
27,13,7,8,1,0,61,71,8,96,9,3,4,4,5,0,6,5,1,1,1,5,1
27,13,7,8,0,78,9,82,27,61,43,4,6,3,5,4,0,1,1,5,3,1,1
27,13,7,8,1,43,27,61,61,43,69,0,5,4,4,0,1,1,3,1,1,1,3
27,13,7,8,0,54,80,61,43,0,61,1,5,4,0,3,4,2,4,1,1,5,1
27,13,7,8,1,60,43,0,43,96,61,4,0,3,0,0,4,1,1,5,1,5,1
27,13,7,8,1,43,0,27,0,61,43,0,3,5,3,4,0,1,5,3,5,1,1
27,13,7,8,0,48,27,61,43,61,0,4,5,4,0,4,3,3,3,1,1,1,5
27,13,7,8,1,60,43,27,91,8,92,4,0,5,0,5,2,1,1,3,3,1,3
25,3,2,2,0,23,25,52,69,9,55,3,1,1,1,6,1,4,2,2,3,1,2
25,3,2,2,0,10,25,52,9,90,13,2,1,1,6,3,6,1,2,2,1,2,4
25,3,2,2,0,79,34,82,10,25,84,5,1,3,2,1,5,4,3,5,1,2,3
25,3,2,2,0,55,25,19,25,10,84,1,1,3,1,2,5,3,2,2,2,1,3
25,3,2,2,0,19,9,90,25,10,84,3,6,3,1,2,5,2,1,2,2,1,3
25,3,2,2,1,10,25,84,82,9,89,2,1,5,3,6,7,1,2,3,5,1,6
25,3,2,2,1,10,25,84,36,95,9,2,1,5,6,3,6,1,2,3,1,3,1
25,3,2,2,0,34,69,17,10,25,84,1,1,3,2,1,5,3,3,5,1,2,3
25,3,2,2,1,25,10,84,25,36,31,1,2,5,1,6,6,2,1,3,2,1,4
20,9,13,6,0,52,12,17,90,41,61,1,4,3,3,5,4,2,4,5,2,3,1
20,9,13,6,1,12,55,25,61,41,17,4,1,1,4,5,3,4,2,2,1,3,5
20,9,13,6,0,90,34,16,61,41,17,0,1,5,4,5,3,3,3,3,1,3,5
20,9,13,6,1,60,41,17,79,41,76,4,5,3,4,5,3,1,3,5,1,3,1
25,3,2,2,0,10,39,90,9,82,13,2,7,3,6,3,6,1,3,2,1,5,4
25,3,2,2,1,10,90,39,69,9,8,2,3,7,1,6,5,1,2,3,3,1,1
25,3,2,2,1,81,69,9,10,32,39,3,1,6,2,2,7,5,3,1,1,1,3
25,3,2,2,1,61,84,25,32,10,39,5,5,1,2,2,7,3,3,2,1,1,3
25,3,2,2,1,32,10,39,31,82,69,2,2,7,6,3,1,1,1,3,4,5,3
25,3,2,2,1,10,26,39,92,89,69,2,6,7,2,7,1,1,5,3,3,6,3
25,3,2,2,1,26,39,10,86,69,23,6,7,2,2,1,3,5,3,1,2,3,4
25,3,2,2,0,37,19,69,10,39,26,2,3,1,2,7,6,1,2,3,1,3,5
25,3,2,2,1,10,39,26,69,9,60,2,7,6,1,6,4,1,3,5,3,1,1
25,3,2,2,1,10,26,39,25,36,31,2,6,7,1,6,6,1,5,3,2,1,4
25,3,2,2,0,10,42,39,36,32,9,2,2,7,6,2,6,1,1,3,1,1,1
25,3,2,2,0,9,12,13,10,39,42,6,4,6,2,7,2,1,4,4,1,3,1
25,3,2,2,0,9,56,69,10,39,42,6,1,1,2,7,2,1,3,3,1,3,1
25,3,2,2,1,42,10,39,82,90,19,2,2,7,3,3,3,1,1,3,5,2,2
25,3,2,2,0,10,39,46,69,30,9,2,7,6,1,1,6,1,3,5,3,1,1
25,3,2,2,0,68,13,31,39,10,46,1,6,6,7,2,6,3,4,4,3,1,5
25,3,2,2,0,81,23,13,10,46,39,3,3,6,2,6,7,5,4,4,1,5,3
25,3,2,2,1,10,13,39,42,23,6,2,6,7,2,3,4,1,4,3,1,4,1
25,3,2,2,0,39,13,10,82,23,13,7,6,2,3,3,6,3,4,1,5,4,4
25,3,2,2,0,9,23,37,10,13,39,6,3,2,2,6,7,1,4,1,1,4,3
25,3,2,2,0,25,80,9,39,13,10,1,5,6,7,6,2,2,4,1,3,4,1
25,3,2,2,0,9,46,82,13,10,39,6,6,3,6,2,7,1,5,5,4,1,3
25,3,2,2,0,25,69,23,10,13,39,1,1,3,2,6,7,2,3,4,1,4,3
25,3,2,2,0,81,26,88,13,39,10,3,6,3,6,7,2,5,5,0,4,3,1
25,3,2,2,1,10,13,39,89,25,9,2,6,7,7,1,6,1,4,3,6,2,1
25,3,2,2,0,62,78,97,34,9,13,7,7,7,1,6,6,1,2,1,3,1,4
25,3,2,2,1,77,35,97,82,89,9,7,7,7,3,7,6,2,3,1,5,6,1
20,9,13,6,0,47,78,97,55,12,60,7,7,7,1,4,4,3,2,1,2,4,1
25,3,2,2,1,9,23,94,13,25,72,6,3,3,6,1,3,1,4,2,4,2,4
25,3,2,2,0,24,9,29,9,23,94,1,6,0,6,3,3,2,1,5,1,4,2
25,3,2,2,1,9,94,23,13,82,23,6,3,3,6,3,3,1,2,4,4,5,4
25,3,2,2,1,23,9,94,88,13,82,3,6,3,3,6,3,4,1,2,0,4,5
25,3,2,2,1,65,10,82,12,29,6,1,2,3,4,0,4,3,1,5,4,5,1
31,2,11,7,1,65,88,20,31,43,61,1,3,3,6,0,4,3,0,3,4,1,1
31,2,11,7,1,65,16,12,31,12,2,1,5,4,6,4,2,3,3,4,4,4,2
25,3,2,2,1,81,9,42,25,13,9,3,6,2,1,6,6,5,1,1,2,4,1
25,3,2,2,0,68,37,23,25,13,9,1,2,3,1,6,6,3,1,4,2,4,1
25,3,2,2,1,25,9,13,56,69,23,1,6,6,1,1,3,2,1,4,3,3,4
25,3,2,2,0,32,17,9,25,13,9,2,3,6,1,6,6,1,5,1,2,4,1
25,3,2,2,0,25,9,13,82,9,25,1,6,6,3,6,1,2,1,4,5,1,2
25,3,2,2,0,25,13,93,9,25,13,1,6,1,6,1,6,2,4,1,1,2,4
25,3,2,2,1,25,13,9,9,90,69,1,6,6,6,3,1,2,4,1,1,2,3
25,3,2,2,1,25,13,9,82,9,29,1,6,6,3,6,0,2,4,1,5,1,5
25,3,2,2,1,87,9,25,82,26,90,3,6,1,3,6,3,0,1,2,5,5,2
23,7,3,4,1,64,9,13,25,9,23,1,6,6,1,6,3,3,1,4,2,1,4
23,7,3,4,0,23,25,9,13,89,9,3,1,6,6,7,6,4,2,1,4,6,1
23,7,3,4,0,25,9,68,23,25,9,1,6,3,3,1,6,2,1,3,4,2,1
23,7,3,4,1,23,9,25,65,82,90,3,6,1,1,3,3,4,1,2,3,5,2
25,3,2,2,0,25,9,82,9,82,90,1,6,3,6,3,3,2,1,5,1,5,2
25,3,2,2,0,25,82,9,6,13,25,1,3,6,4,6,1,2,5,1,1,4,2
25,3,2,2,1,25,82,9,13,82,89,1,3,6,6,3,7,2,5,1,4,5,6
25,3,2,2,0,37,48,15,25,82,9,2,4,1,1,3,6,1,3,3,2,5,1
25,3,2,2,0,88,69,9,9,82,25,7,1,6,6,3,1,6,3,1,1,5,2
25,3,2,2,1,67,69,82,9,13,58,3,1,3,6,6,2,3,3,5,1,4,3
25,3,2,2,0,30,82,29,13,9,58,1,3,0,6,6,2,1,5,5,4,1,3
25,3,2,2,1,9,6,88,58,13,9,6,4,3,2,6,6,1,1,0,3,4,1
25,3,2,2,1,13,58,9,52,9,23,6,2,6,1,6,3,4,3,1,2,1,4
25,3,2,2,0,24,9,82,13,9,58,1,6,3,6,6,2,2,1,5,4,1,3
25,3,2,2,1,57,13,9,82,9,69,2,6,6,3,6,1,3,4,1,5,1,3
25,3,2,2,0,9,69,13,9,58,13,6,1,6,6,2,6,1,3,4,1,3,4
25,3,2,2,1,14,93,2,13,55,82,6,1,2,6,1,3,3,1,2,4,2,5
25,3,2,2,1,36,26,2,23,82,25,6,6,2,3,3,1,1,5,2,4,5,2
25,3,2,2,0,2,13,27,13,19,25,2,6,5,6,3,1,2,4,3,4,2,2
25,3,2,2,1,93,2,65,93,13,80,3,2,1,1,6,5,2,2,3,1,4,4
25,3,2,2,1,64,2,13,13,34,9,1,2,6,6,1,6,3,2,4,4,3,1
25,3,2,2,1,64,2,82,37,89,9,1,2,3,2,7,6,3,2,5,1,6,1
25,3,2,2,1,2,69,23,36,89,9,2,1,3,6,7,6,2,3,4,1,6,1
25,3,2,2,1,88,80,69,17,9,13,7,5,1,3,6,6,6,4,3,5,1,4
22,3,5,2,0,88,32,9,89,77,69,7,2,6,7,0,1,6,1,1,6,5,3
22,3,5,2,1,88,77,69,25,9,89,7,0,1,1,6,7,6,5,3,2,1,6
22,3,5,2,1,88,9,23,89,77,69,7,6,3,7,0,1,6,1,4,6,5,3
22,3,5,2,0,15,6,82,89,77,69,1,4,3,7,0,1,3,1,5,6,5,3
22,3,5,2,1,88,77,69,81,27,25,7,0,1,3,5,1,6,5,3,3,3,2
20,9,13,6,1,50,79,6,49,32,82,0,4,4,2,2,3,3,1,1,5,1,5
23,7,3,4,1,81,66,77,9,12,50,3,1,0,6,4,0,5,3,5,1,4,3
23,7,3,4,1,9,49,26,89,24,50,6,2,6,7,1,0,1,5,5,6,2,3
23,7,3,4,1,9,24,50,77,82,7,6,1,0,0,3,4,1,2,3,5,5,1
23,7,3,4,1,64,82,66,8,13,50,1,3,1,5,6,0,3,5,3,1,4,3
13,5,0,2,0,68,40,82,85,34,46,1,7,3,1,1,6,3,3,5,1,3,5
13,5,0,2,0,79,24,85,90,81,40,5,1,1,3,3,7,4,2,1,2,3,3
20,9,13,6,1,12,69,16,9,6,79,4,1,5,6,4,4,4,3,3,1,1,1
20,9,13,6,0,41,82,61,69,19,79,5,3,4,1,3,4,3,5,1,3,2,1
20,9,13,6,1,78,6,55,60,52,13,4,4,1,4,1,6,1,1,2,1,2,4
20,9,13,6,0,44,41,3,44,16,61,5,5,4,5,5,4,5,3,1,5,3,1
20,9,13,6,1,78,3,25,67,32,6,4,4,1,7,2,4,1,1,2,3,1,1
20,9,13,6,1,3,90,6,12,16,88,4,3,4,4,5,3,1,2,1,4,3,0
20,9,13,6,1,60,89,79,53,3,77,4,7,4,5,4,0,1,6,1,2,1,5
20,9,13,6,1,3,23,29,72,9,62,4,3,0,3,6,5,1,4,5,4,1,3
33,12,1,8,0,23,3,95,6,37,32,3,4,3,4,2,2,4,1,3,1,1,1
33,12,1,8,0,3,79,6,34,74,7,4,4,4,1,2,4,1,1,1,3,3,1
13,5,0,2,0,17,78,65,69,42,34,3,7,1,1,2,1,5,2,3,3,1,3
13,5,0,2,0,23,69,55,69,0,15,3,1,1,1,3,1,4,3,2,3,5,3
13,5,0,2,1,81,61,69,34,65,41,3,4,1,1,1,5,5,1,3,3,3,3
13,5,0,2,1,52,16,69,34,30,9,1,5,1,1,1,6,2,3,3,3,1,1
13,5,0,2,0,9,12,25,25,40,9,6,4,1,1,7,6,1,4,2,2,3,1
13,5,0,2,1,9,25,43,52,9,12,6,1,0,1,6,4,1,2,1,2,1,4
13,5,0,2,1,9,52,12,21,82,69,6,1,4,3,3,1,1,2,4,3,5,3
13,5,0,2,1,12,9,52,69,55,93,4,6,1,1,1,1,4,1,2,3,2,1
25,3,2,2,0,89,13,9,1,82,42,3,6,6,7,3,2,2,4,1,3,5,1
25,3,2,2,1,1,82,42,9,69,82,7,3,2,6,1,3,3,5,1,1,3,5
25,3,2,2,1,1,82,42,69,13,23,7,3,2,1,6,3,3,5,1,3,4,4
25,3,2,2,1,1,82,42,82,9,86,7,3,2,3,6,2,3,5,1,5,1,2
25,3,2,2,1,13,23,60,1,82,42,6,3,4,7,3,2,4,4,1,3,5,1
25,3,2,2,1,1,82,42,25,9,22,7,3,2,1,6,3,3,5,1,2,1,1
25,3,2,2,0,24,9,69,1,82,42,1,6,1,7,3,2,2,1,3,3,5,1
25,3,2,2,1,1,82,42,16,13,43,7,3,2,5,6,0,3,5,1,3,4,1
25,3,2,2,0,9,29,90,82,1,42,6,0,3,3,7,2,1,5,2,5,3,1
25,3,2,2,0,87,82,69,1,82,42,3,3,1,7,3,2,0,5,3,3,5,1
25,3,2,2,1,1,82,6,13,25,69,7,3,4,6,1,1,3,5,1,4,2,3
25,3,2,2,1,6,82,1,9,25,23,4,3,7,6,1,3,1,5,3,1,2,4
25,3,2,2,0,71,67,82,1,82,6,3,7,3,7,3,4,4,3,5,3,5,1
25,3,2,2,1,9,13,80,1,82,6,6,6,5,7,3,4,1,4,4,3,5,1
25,3,2,2,0,88,9,74,1,82,6,7,6,2,7,3,4,6,1,3,3,5,1
25,3,2,2,1,1,82,6,23,69,9,7,3,4,3,1,6,3,5,1,4,3,1
25,3,2,2,1,13,67,9,1,82,6,6,7,6,7,3,4,4,3,1,3,5,1
25,3,2,2,1,1,82,6,69,74,9,7,3,4,1,2,6,3,5,1,3,3,1
25,3,2,2,1,25,60,9,1,82,6,1,4,6,7,3,4,2,1,1,3,5,1
25,3,2,2,1,6,1,82,9,25,13,4,7,3,6,1,6,1,3,5,1,2,4
25,3,2,2,1,1,82,6,32,52,69,7,3,4,2,1,1,3,5,1,1,2,3
25,3,2,2,1,1,82,88,90,55,17,7,3,3,3,1,3,3,5,0,2,2,5
25,3,2,2,0,81,88,1,32,89,72,3,3,7,2,7,3,5,0,3,1,6,4
25,3,2,2,1,81,89,90,1,82,88,3,7,3,7,3,3,5,6,2,3,5,0
25,3,2,2,0,94,91,23,1,82,88,3,0,3,7,3,3,3,3,4,3,5,0
25,3,2,2,1,54,69,88,89,82,9,1,1,3,7,3,6,2,3,0,6,5,1
25,3,2,2,0,88,13,10,55,88,69,7,6,2,1,3,1,6,4,1,2,0,3
25,3,2,2,1,54,88,69,9,89,23,1,3,1,6,7,3,2,0,3,1,6,4
25,3,2,2,1,68,88,55,6,13,82,1,3,1,4,6,3,3,0,2,1,4,5
25,3,2,2,0,25,82,57,55,69,88,1,3,3,1,1,3,2,5,1,2,3,0
25,3,2,2,1,87,69,55,82,88,69,3,1,1,3,3,1,0,3,2,5,0,3
25,3,2,2,1,54,88,69,82,13,9,1,3,1,3,6,6,2,0,3,5,4,1
25,3,2,2,1,54,69,88,9,46,88,1,1,3,6,6,3,2,3,0,1,5,0
25,3,2,2,0,54,69,88,25,89,9,1,1,3,1,7,6,2,3,0,2,6,1
25,3,2,2,0,81,89,94,88,69,55,3,7,3,3,1,1,5,6,2,0,3,2
25,3,2,2,0,9,25,13,55,69,17,6,1,6,1,1,3,1,2,4,2,3,5
